text,label,app,date,char_length,word_count
"aplikasih ini serkarang tdk bagus lelet,dan di suru tutup aplikasih trus",stres,TikTok,2025-06-13 21:53:01,72,11
aplikasi tolol mo daftar aja udah ribet,marah,OVO,2026-02-12 11:52:47,39,7
"Beli garam kasar dr bekasi antar ke bekasi, sudah 1,5 bln blm nyampe, berkali2 komplen ditolak disuruh tunggu terus, chat seller tdk direspon. biasanya toped tdk begini. Skrg parah.",netral,Tokopedia,2026-01-28 07:40:14,181,29
"Se kecewa ini sama gojek.. Susah banget dapat pengemudi hemat.. Ngapain dibikin hemat kalo ujung nya susah dapet pengemudi nya.. Sudah lama saya pake gojek baru sekarang ngalamin begini, gw uninstall aja pindah ke grab",sedih,Gojek,2026-05-01 08:13:05,218,35
"shopeee pengiriman lelet sekali masak paket 4 hari muter2 terus,,,perbaiki kayak tik tok biar cepat beli ditik tok aja 3 hari udah sampai rumah",stres,Shopee,2026-05-20 09:08:47,143,24
mengubah nomor telpon sulit dan dipersulit meskipun sudah verifikasi email tetap saja gagal.. saldo saya jadi mengendap. Bagi kalian fikir fikir lagi kalau mau ganti nomor telpon,sedih,OVO,2026-03-15 23:53:27,178,27
beli emah gk sesuai nila kena admin sesuai kita beli emas cuman berapa perak beli 200k yang masuk 193rb sekian kena admin padahal gada di syarat,netral,DANA,2026-05-17 23:18:11,144,26
kerennnn. murah murah cuy!,senang,Tokopedia,2026-05-06 19:04:03,26,4
menurut aku sih ya aplikasinya udah bagus tapi tolong dibuat dong untuk metode pembayarannya pakai qris soalnya kayak lebih simpel aja gitu jadi untuk yang belum punya kartu ATM atau dananya belum premium udah bisa tuh lewat qris aja terus apalagi untuk yang ga mau COD bisa kan pakai itu saran aku sih aktifin pembayaran qris ya...... jadi kalau siapa aja yang belum mempunyai kartu ATM atau dana yang belum premium dan dia nggak mau COD nah bisa pakai metode qris bayarnya kan simple,stres,Tokopedia,2026-04-12 21:22:25,485,84
"payahhhh Tokopedia makin kesini makin kurang bagus. tempo 6bulan gak bisa digunakan. padahal sudah sesuai aturan.besok kalau sudah selesai tagihan, saya Mao hapus aplikasi nya.tapi kalau sudah diperbaiki, saya download lagi.",marah,Tokopedia,2026-01-22 16:35:18,224,31
aplikasi tolol banyak judol ya banyak iklan ya orang baca komik banyak betul iklan ya,marah,Shopee,2026-05-17 08:40:38,85,15
yang terbaik Shopee Indokesia...tpi kadang kala yg bikin kesal ada juga...,marah,Shopee,2026-05-24 17:37:49,74,11
"ke seringan update versi pas mau di pakai,jadi bikin ribet,kudu di update dulu udah di update,sebulan kemudian minta update lagi, aplikasi gak jelas",stres,OVO,2026-02-22 16:08:32,148,23
apk terbaik dsuruh dunia,senang,DANA,2026-05-27 13:00:32,24,4
sangat membantu bgtt dlm melakukan perjalanan... pokoknya puas pakai gojek,senang,Gojek,2026-04-12 18:27:25,74,10
APLIKASI SAMPAH !!!!!,marah,OVO,2026-02-19 19:39:52,21,3
"KEREN, KOMPLAIN GAK DIRESPON SELAMA 7 HARI.. FITUR PENGEMBALIAN TERLALU BERTELE-TELE PADAHAL SALAH PENGIRIMAN ADA DI PIHAK PENJUAL.. PAYAH...",marah,Tokopedia,2025-12-26 17:21:48,141,19
"bisa gak kalau pasang iklan itu sewajarnya aja, di beberapa aplikasi lain gak pencet apa apa tiba tiba beralih ke shopee, mengganggu. sayang banget aplikasi nya bagus tapi pasang iklan berlebihan sampai menggangu penggunaan aplikasi lain",netral,Shopee,2026-05-18 21:04:29,237,36
"admin gede bikin rugi driver doang, sekali mau niat nyari rejeki malah di scam sama biaya admin 3 rb per tiap kali top up saldo narik wkwk",sedih,OVO,2026-02-11 16:00:14,138,27
aplikasi ini eror mulu aplikasi gak guna ribet pengguaan saran jangan pake aplikasi ini jika tidak mau menyesal banyak gangguanya dan ribet banget mau login aja,sedih,OVO,2026-02-23 13:44:01,160,26
Bagus dan recommended 😊,senang,OVO,2026-05-17 11:58:24,23,4
aplikasi dana sangat berguna buat transaksi selama bertahan tahun tidak ada masalah cuma masalah dari dana Cicil aja salado dana cicil ada cuman tidak bisa di gunakan. mohon di perbaiki sistemnya,netral,DANA,2026-05-20 16:48:33,195,31
aplikasi aneh. hp saya dulu hilang dan ada saldonya. tapi alkhamdulillah bisa di akalin. saldonya. tapi giliran bikin akun dana lagi. akun di bekukan. sedangkan kalo orang salah transfer. uangnya hangus. gak bisa di apa² in. uang itu masuk ke akun dana. tapi tidak bisa di akalin sama sekali. maksud saya kalo pun lu mau blokir. minimal kalo ada yang mau TF ke dana yang di blokir. itu yah jangan di trima.. aplikasi parah. ga ada otk,stres,DANA,2026-05-19 21:12:35,434,77
"mau ganti nomer aja banyak kendala nya apk gagal kah? saldo saya nyangkut GK bisa di buka akun nya gra gra kartu hilang, pas mau ganti nomer malah banyak kendala nya, apa apaan ini.",sedih,OVO,2026-03-10 22:18:20,181,34
Cukup menghibur.....,netral,TikTok,2023-03-24 08:12:03,20,2
"dikit"" error, pilih barang error, pilih pembayaran error. bikin emosi aja",marah,Tokopedia,2026-01-26 20:03:28,73,11
alhamdulillah terbantu sekali biar bintang yang berbicara,senang,Tokopedia,2026-04-17 21:16:51,57,7
umtuk pembelian obat resep...sangat dipersulit sekarang harus konsul dokter dulu...dan masuk halaman konsul dokyernya susah juga selalu keluar halaman terus.... tolong u pembelian obat resep cukup upload resep dari galeri aja kayak dulu....,marah,Tokopedia,2026-04-02 20:26:49,240,33
"apk nya sudah lumayan bagus saya juga berbelanja menggunakan shopee, tapi iklannya sangat menggangu hampir setiap ap yg saya hampiri ada iklan shopee yg sangat menggangu, yg dimana iklannya sengaja menaru tombol x yg palsu atau tombol x nya sengaja di kecilkan",netral,Shopee,2026-05-24 18:59:20,260,42
"Buka OVO saat jaringan lagi ga stabil, sering error. antara tidak mau kebuka, jaringan dalam pemeliharaan, transaksi gagal tapi ternyata saldo terpotong. hadeuh",sedih,OVO,2026-01-16 14:43:44,160,23
"kayanya gue gak lagi make apk ini, udh cukup sampe sini aja bener' di buat kecewa sekarang ojol makin sepi kayanya emg yg kerja di sini pada ga butuh uang lagi makanya banyak yang ngecancel orderan secara tiba' kan bisa chat dulu pelanggannya klo emang gk mau ambil orderan tinggal bilang, jangan ga ada respon udah nunggu lama dan gak gerak' sama sekali, mending ojol nya mau ngecancel ini mah mau gak mau kita yang ngecancel sendiri!",sedih,Gojek,2026-05-02 15:39:04,435,77
admin Shopee utk penjual dinaikkan terus sampai 50% wkwwkkkk... udah gila bener emang Shopee. mending jualan di instagram atau tiktok guys. rugi jualan di shopee,sedih,Shopee,2026-05-28 08:47:09,161,25
tumben gak ada promo hemat nih min hehhehehrhehhe biasanya ada kembali ke harga normal ya?,netral,Gojek,2026-04-01 06:45:17,90,15
Sering banget pesanan instant atau same day tidak mendapatkan driver .niat gak sih bikin aplikasi .rugi saya barang yg di tunggu2 malah datang nya besok nya,sedih,Tokopedia,2026-02-14 09:18:27,156,26
"terima kasih min,,ovo is the best 💚👍💪🙏",senang,OVO,2026-03-07 05:08:16,38,7
"apk yang gak bermutu lemot susah upgrade apokokn,a gak banget sangat tak sesuai harapan sama sekali",stres,OVO,2026-02-09 16:50:38,99,16
tolong dong kerja sama nya kenapa saldo saya tidak bisa digunakan udh saldo in hari butuh sekali gimana in pihak ovo jngn lah buat kecewa tolonglah saldo nya saya sedang butuh sekali bisa ga di hari ini saldo nya bisa dibuka saya lagi butuh kali jngn dianggap main main walaupun tidak seberapa karna itu hasil dari keringat saya tolonglah,sedih,OVO,2026-05-12 19:14:56,338,59
"aplikasi rusak, lemot, server down, upgrade premierepun harus lewat fitur yang UDAH RUSAK YAP BUTUH PENCAHAYAAN SAAT FOTO MUKA UDAH JELAS KU BELA BELAIN DEPAN SINAR MATAHARI MASIH BUTUH PENCAHAYAAN!!!!!",sedih,OVO,2026-02-21 09:38:35,202,30
aplikasi sampahh,marah,OVO,2026-02-07 13:33:37,16,2
"apk sampah, retur harus melalui penilaian shopee dulu sedangkan tim nya gabisa kasih solusi secara adil, jelas2 pembelian yg dirugikan penjual malah penjualnya yg menang, barang rusak tidak bisa dikembalikan, kapok belanja disini, dan nggak akan pernah belanja disini lagi.",marah,Shopee,2026-05-18 16:44:16,273,40
kenapa saldo nya ga muncul padahal bukti transfer nya ada aplikasi butek ribet,stres,OVO,2026-04-28 07:42:31,78,13
"halo min, aku agak kecewa min karena pesanan saya udah nunggu lama2 ternyata dibatalin. saya pesan ulang lagi tapi nunggunya lama banget, aku minta kompensasi percepat pengantaran min dikarenakan aku butuh banget barangnya",sedih,Shopee,2026-05-23 18:20:33,222,33
duit nyangkut 205.000 tapi pas aduan di gagal mulu,sedih,OVO,2026-02-19 10:49:51,50,9
"Dear shopee,,, Tolong yaa kalau mau pake Spaylater,,rincian tambahan biaya penanganan(bunga bank) nya ditaruh difaktur,,jangan belakangan gitu,,biar jelas padat dan woke Biar tidak terkaget kaget shopee.",netral,Shopee,2026-05-17 07:53:38,203,26
terimakasih saya sudah disetujui Saya sangat senang menggunakan Shopee yang bisa melayani dengan cepat jika ada kendala,senang,Shopee,2026-05-24 19:38:29,119,17
"berguna tapi jika ada iklan tidak apa apa, masalahnya ketika gak bisa pencet tombol x pada pojok kanan atau kiri masuk ke aplikasi itu yang bikin gak enak tapi oke lah",netral,Shopee,2026-05-25 18:15:55,167,31
Sangat membantu dan Amanah,senang,Gojek,2026-04-22 20:15:37,26,4
Untuk jualan untungnya lumayan ges,netral,Shopee,2026-05-25 10:50:49,34,5
"Hadeh Tokopedia pls deh jangan mempersulit buyer, mana banyak seller penipu aduhhh, tolong dong ini dana saya ditahan yang katanya batal otomatis tanggal 24 Desember tapi sampai skrg malah blm batal dan dananya blm balik juga, udh saya ajuin komplain tapi malah disuruh nunggu sampai tanggal 31 Desember lagi, ini kalau sampai tanggal 31 dana-nya gak langsung balik sih aduh gatau lagi dah gimana, parah deh pokoknya",stres,Tokopedia,2025-12-28 21:05:35,416,67
Tiktok bikin hari2 ku campur aduk senang maupun sedih,senang,TikTok,2022-06-25 23:53:37,53,9
ahh shopee payah lama lama bikin kesel kurir nya lama bgt nganter paket padahal d.map lokasi dekat dn stuck d.lokasi yg sama teruss😡😡😡😡😡,marah,Shopee,2026-05-21 12:25:09,136,23
"Kenpa ribet dan susah sekali penghapusan account, saya punya account yang baru terdaftar dan sudah ada isi saldo, tidak bisa di gunakn di sebab kan Belum premium, data saya masih tersangkut di account lama, sudah beberapa kali saya apus account namun gagal gagal terus pihak cs di tidak bisa menangani hal tersebut sudah telpon juga hasil nya nihil, saya jadi merasa srugi kan dari segi waktu dan kouta pulsa, kenapa tidak bisa transaksi dikarna kan harus premium dulu, taaek!!!",sedih,DANA,2026-05-27 13:37:50,478,79
"tidak bisa bayar pake qris tulisan nya gagal terus, apk jelek, hapus aja apk nya kata gw mah",sedih,OVO,2026-04-08 13:33:15,92,18
jangan mau download ni aplikasi pengiriman lambat cacat gak ada solusi mending pake aplikasi Shopie lajazada lebih meyakinkan,sedih,Tokopedia,2026-05-08 16:28:58,125,18
mantap sihh bermanfaat banget terimakasih,senang,Gojek,2026-04-16 13:29:48,41,5
pelayanan nya keren,senang,Gojek,2026-04-19 13:18:02,19,3
lumayan cepat dan praktis,netral,DANA,2026-05-25 16:37:28,25,4
user interfacenya okay ga ribet. harga product sejauh ini lebih murah dari toko sebelah,stres,Shopee,2026-05-29 10:58:08,87,14
mantap transaksi mudah & murah,senang,Tokopedia,2025-12-24 08:02:48,30,5
kenapa sih pesanan di batalin mulu pesanan..alasan aktifitas tidak.wajar..,netral,Shopee,2026-05-22 11:23:49,74,9
"Saya belanja di toko saya sendiri trus saya komplain di toko tapi saldo toko udah saya WD , saldo yang saya buat beli barang ttep kembali untung lumayan",netral,Tokopedia,2026-04-26 02:36:49,152,28
"sdh kesekian kalinya dan tidak hanya saya, keluarga dan teman² saya sangat kecewa dengan driver gocar yg terkesan gercep ambil order tapi minta di batalkan karna alasan penjemput terlalu jauh atau mobil tidak gerak². sangat mengecewakan.",marah,Gojek,2026-05-05 18:07:10,237,36
Apk Oke Tapi Saya Mau Transfer Gagal Yah Tolong Dong Di perbaiki 😁,sedih,OVO,2026-01-25 20:44:13,66,13
sangat membantu 👍,senang,Shopee,2026-05-28 17:26:41,17,3
"2x saya beli celana tactical am jam tangan di bohongin , celen bekas pake, am celana sobek"". jam tangan gak ad cas Bede am yg di iklanain. sangat mengecewakan pelanggan",marah,Tokopedia,2026-03-05 12:13:41,168,30
"aplikasi terkadang eror, saat ingin membeli barang tidak bisa selalu ada tulisan 'terjadi kesalahan' padahal udah coba berulang ulang",marah,Tokopedia,2026-04-01 17:58:57,133,19
"aku sih disuruh download sama ayang, mangkanya ikutan download 🤪 awalnya paling anti si ama tiktok.. but gegara ayang mah apa si yg gk boleh azeeek 😁",sedih,TikTok,2024-08-20 20:10:30,149,27
Dapat promo diskon 99% tapi ga bisa dipakai padahal hp baru ga punya akun lain.,netral,Tokopedia,2026-05-20 12:09:22,79,15
kok titok iya aku gk bisa di buka kerajang iya .kadang berubah sendiri.padahal udah pembaruan.tolong kak di perbaiki lagi,stres,TikTok,2025-08-17 04:20:13,121,19
"pengiriman lumayan cepat, kualitas dan harga bs bersaing",netral,Shopee,2026-05-25 23:16:29,56,8
mau aktifin ganti pembayaran lewat ovo. LEMOT SUSAH.,stres,Tokopedia,2026-01-27 13:28:25,52,8
enak belanjanya walau kadang kecewa,sedih,Shopee,2026-05-26 19:04:50,35,5
tingkatkan lagi,stres,Gojek,2026-05-14 12:45:42,15,2
makasih Tokopedia terpercaya...,senang,Tokopedia,2026-04-16 04:18:19,31,3
uang saya yang ada di dana sering hilang hari ini saya kehilangan uang 85k padahal saya tidak melakukan transaksi apa²,sedih,DANA,2026-05-26 11:40:26,118,20
jangan download ovo soalnya sering ngebak sendiri Cok soalnya saya dah sering kirim ke orang tapi di orangnya GK masuk apk penyimpanan duit apa malahan ini penghapus duit ma iya,sedih,OVO,2026-01-14 01:08:18,177,30
"makin kesini makin kaya ee melakukan transaksi menggunakan qris sudah berapa x kejadian,tulisan di proses tapi saldo terpotong 1x saldo hilang dan hari ini saya coba pake Qris dan tetap sama di proses tapi saldo terpotong payahhhhhhh kalo bukan driver grab udah gua hapus ini ewalet taeee",marah,OVO,2026-01-12 06:06:39,288,47
ovo sekarang beda dgn yg dulu. sekarang suka error alesan jaringan. harus di uninstall trus download lg baru bisa🤦🤦🤦,sedih,OVO,2026-02-17 20:39:02,116,19
Makin gak niat ini aplikasi. Fitur Chat Penjual seenak jidatnya dihilangkan padahal itu hal yang paling vital. bagaimana penjual bisa tahu kalau ada yang mau beli kalau fitur chatnya tidak ada woiii. Saya sudah 2 tahun tidak bisa jualan di tokopedia. pembeli banyak yang ngechat tapi saya tidak menerima notifnya. dan tidak disediakan lagi seperti dulu. Saya tidak mau dan tidak akan mau install aplikasi tik-tok. mau coba sinkron pun saya tidak punya akunnya. tokopedia ada niat jual gak??,stres,Tokopedia,2026-01-24 07:24:28,490,79
tiktok ini bagus Dan keren tapi di tempat nonton itu kadang ada live terus banyak iklan jualan tolong yah kalo bisa tiktok shop di tutup lagi soalnya bikin ribet Dan ngeganggu Dan tolong di andet lagi yah tiktok nya biar keren,stres,TikTok,2024-02-08 21:41:49,226,41
Aplikasi bagus banget karna bisa liat vidio random,senang,TikTok,2023-06-14 22:27:54,50,8
"aplikasi bagus belanja online ,pengembalian barang mudah jika tidak sesuai",netral,Shopee,2026-05-22 18:04:47,74,10
sangat membantu semoga banyak gratis ongkir dan vocer,senang,Tokopedia,2026-02-09 10:03:10,53,8
"ganti akun baru, mau upgrade ke premiere di persulit, balik akun lama di bilang sdh terdaftar. klo nomor tlp tetap dan KTP tetap wajah tetap harusnya bisa. kok gagal terus !!!",sedih,OVO,2026-03-06 22:45:45,175,31
"1. Kenapa sekarang tdk ada nama kurir? jika ada kurir nakal kami komplain dgn nama siapa kan jadi tdk tau 2. Saat pesanan datang kenapa tdk bisa langsung di klik oleh customer, tp harus nunggu sistem?saat akan mengulas tapi di sistem nunggu 2 hari bagaimana caranya unboxing, barang sdh keburu dibuka dan dipakai, apalagi jika berupa makanan kan harus cepat diolah. Tolonglah perbaiki sistem yg semakin amburadul, kalau caranya seperti itu akan jadi kesempatan emas bagi driver / kurir / toko nakal",marah,Shopee,2026-05-20 21:21:48,498,82
"kenapa verifikasi ovo susah ,link SDH masuk ,tp halaman untuk nmr otp gak keluar"" ,bingung saya",stres,OVO,2026-01-29 09:25:19,95,16
sangat puas dan sangat membantu dngn adanya aplikasi ini..,senang,Shopee,2026-05-24 09:15:49,58,9
"ribet ngtd pke segala veriv ke sms orng no nya udh ga ada tolol gmn mau nerima kode udh jelas"" itu muka muka yg punya knp harus periv lg tolol",marah,DANA,2026-05-29 02:11:52,142,30
"salam hormat, kak... mohon maaf ini kenapa ya akses dana pake jaringan kartu perdana xl kok g bisa² y padahal kouta udh sagt cukup buat akses apa aja tapi ini kok g bisa y kak... mohon pecerahannya... kok bs gitu...",netral,DANA,2026-05-28 16:39:37,215,40
kenapa ovo terlalu ribet..alasan demi keamanan...transfer ke ewalet atau bank lain ribetttt benerr...sering kendala kebanyakan gak bisa nya...gimana ovo bisa maju..transfer ke ewalet lain gak bisa..harus lalui bank himbara dulu..ayolah ovo jgn terlalu byk batasan apapun...orang mau kirim duit trima duit susah benerr..ewalet lain bisa ini ovo gak bisa..pake hp versi 7 pun gak bisa..harus smua bisa bos...kemana aja...,stres,OVO,2026-04-27 08:44:25,419,59
"Voucher shopeefood makin lama makin kecil persentase voucher nya, kecewa aplikasi sampah banyak bug nya cuihh",marah,Shopee,2026-05-25 19:24:33,109,16
"Saldo kepotong otomatis, tolong hentikan sistem dana open otomatis pyment ke Google! merugikan orang aja. GA AMAN simpen uang d DANA!!!",sedih,DANA,2026-05-18 22:03:20,135,21
"suka dengan aplikasinya sebenarnya, tapi benci banget kalo udah ngiklan, kenapa si suka banget iklan di aplikasi lain... kan menghambat kinerja yang lain... sebaiknya kalo mau iklan di tempat yang seharusnya jangan mengganggu aplikasi lain hanya untuk iklan",marah,Shopee,2026-05-26 16:28:49,257,38
layanannya cukup memuaskan,senang,Shopee,2026-05-28 15:21:49,26,3
Bagus bgt wajib di download,sedih,TikTok,2023-02-20 14:10:06,27,5
jgn pernah simpan duit di apk dana rampog online cs nyah juga robot tiap ada problem balas itu itu ajah tanpa ada kata lain makin muak gue pake apk ini sampah,marah,DANA,2026-05-27 23:16:52,158,31
"Kurang,sy Terima paket baru ini rusak tdk lengkap lagi....bisa shopee pleter sy kembali normal karna baru sdh di pake beli paket yang rusak tdk lengkap lagi....",stres,Shopee,2026-05-29 11:25:21,160,26
"heh lu ga selaku itukah? iklan lu noh di setiap aplikasi lain ada, gregetnya lagi tiap lu iklan bahkan ga mencet pun masuk di aplikasi busuk ini bikin ngebug aja heran!! klo emng dicari orang mah gosah segembar gembor itu kali iklannya kek ga laku aja",stres,Shopee,2026-05-17 14:39:37,251,46
